Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,Icon Parking - Tesla,155 E 29th St,,New York,NY,10016,,212-684-8259  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.743009,-73.9806384,2016-06-03,75752,2017-01-18 02:19:37 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,160 W 66th St,,New York,NY,10023,,212-769-0134  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7743386,-73.9842884,2016-06-03,75753,2017-01-18 01:37:21 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,169 W 95th St,,New York,NY,10025,,212-749-6218  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.793531,-73.970223,2016-06-03,75754,2017-01-18 01:37:21 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,203 E 61 St,,New York,NY,10021,,212-308-9248  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.762733,-73.9651645,2016-06-03,75755,2017-01-18 02:19:37 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,225 W 83rd St,,New York,NY,10024,,212-874-9934  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7863096,-73.9772584,2016-06-03,75756,2017-01-18 02:19:38 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,300 E 59th St,,New York,NY,10022,,212-980-0215  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7602859,-73.9640752,2016-06-03,75757,2017-01-18 00:35:02 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,301 E 57th St,,New York,NY,10022,,212-755-6223  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7593798,-73.9646707,2016-06-03,75758,2017-01-18 00:34:50 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,308 Greenwich St,,New York,NY,10013,,212-227-6940  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7175682,-74.0110423,2016-06-03,75759,2017-01-18 01:37:19 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,40 W 26th St,,New York,NY,10010,,212-206-8749  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7444511,-73.9906399,2016-06-03,75760,2017-01-18 01:37:20 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,5 E 22nd St,,New York,NY,10010,,212-674-9002  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7406128,-73.9890735,2016-06-03,75761,2017-01-18 02:41:03 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,55 W 14th St,,New York,NY,10011,,212-242-9218  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7373171,-73.9961106,2016-06-03,75762,2017-01-18 02:19:33 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,560 3rd Ave,,New York,NY,10016,,212-599-9807  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7480839,-73.9767947,2016-06-03,75763,2017-01-18 02:19:32 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,990 Ave of the Americas,,New York,NY,10018,,212-502-5908  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7512913,-73.9862416,2016-06-03,75764,2017-01-18 00:58:53 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Icon Parking - Tesla,515 E 72nd St,,New York,NY,10021,,212-249-8196  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7667035,-73.9529622,2016-06-03,75765,2017-01-18 00:59:24 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,Inn at Lake Joseph - Tesla,162 Saint Josephs Rd,,Forestburgh,NY,12777,,845-791-9506  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-9,41.5891798,-74.7132007,2016-06-03,75766,2017-01-18 00:24:05 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,iPark - Tesla,184 E 73rd St,,New York,NY,10021,,212-517-3534  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7704102,-73.9605523,2016-06-03,75767,2017-01-18 02:19:33 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,iPark - Tesla,330 E 46th St,,New York,NY,10017,,855-472-7569  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7516548,-73.9690321,2016-06-03,75768,2017-01-18 02:41:03 UTC,P,,,2016-05-01,,,,,TESLA
ELEC,iPark - Tesla,101 W 88th St,,New York,NY,10024,,212-874-8442  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7878152,-73.9712336,2016-06-03,75769,2017-01-18 02:19:31 UTC,P,,,2016-05-01,,,,,TESLA
CNG,American Natural Gas LLC,1145 Chili Ave,Exit 19 off of I-390,Rochester,NY,14624,,866-264-6220,E,,Public - Credit card at all times,24 hours daily; contact station for access key,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,200-8,43.139294,-77.666717,2016-06-03,75843,2017-01-18 01:01:32 UTC,P,,,2016-05-25,,HD,,,
CNG,American Natural Gas LLC,TBD,,Syracuse ,NY,13088,,866-264-6220,P,2017-01-15,PLANNED - not yet accessible (Public - Credit card at all times),24 hours daily,A D M V Voyager Wright_Exp,,Q,3600,,,,,,,GPS,43.106683,-76.217385,2016-06-03,75845,2017-01-18 00:35:10 UTC,P,,,,,HD,,,
ELEC,Greenville Shopping Center,855 Central Park Ave,,Scarsdale,NY,10583,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,40.9956512451172,-73.8202209472656,2017-02-15,75867,2017-02-15 11:03:56 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,Rochester Institute of Technology - Lot D,1 Lomb Memorial Dr,,Rochester,NY,14623,,585-475-2074,E,,Public,24 hours daily; parking pass required,,,,,,2,,,,,200-9,43.0860001,-77.6745371,2016-06-03,75943,2017-01-18 01:01:44 UTC,P,,,2016-01-01,,,,,J1772
ELEC,Rochester Institute of Technology - Lot M,1 Lomb Memorial Dr,,Rochester,NY,14623,,585-475-2074,E,,Public,24 hours daily; parking pass required,,,,,,2,,,,,200-9,43.0860001,-77.6745371,2016-06-03,75944,2017-01-18 00:35:05 UTC,P,,,2016-01-01,,,,,J1772
ELEC,NATIONAL GRID,380 US-9W,"CHILIS GLENMONT; Located behind Chili's Restaurant, Glenmont NY",Glenmont,NY,12077,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.6036302,-73.7903321,2017-02-15,76228,2017-02-15 10:01:03 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,1536 Military Rd,CHILI'S NIAGARA; Located in parking lot of Chili's Niagara Falls,Niagara Falls,NY,14304,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.0946648,-78.9729564,2017-02-15,76229,2017-02-15 10:01:03 UTC,,,,,,,,,J1772
ELEC,NATIONAL GRID,3691 Erie Blvd E,CHILI'S DEWITT; Located in Chili's parking lot,Dewitt,NY,13214,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.0370147,-76.0652618,2017-02-15,76230,2017-02-15 10:07:24 UTC,,,,,,,,,J1772
ELEC,QUEENS COLLEGE,153-23 61st Rd,NS1-STATION2; Queens College Parking Lot 15N (north),Queens,NY,11367,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7388662,-73.8171461,2017-02-15,76288,2017-02-15 09:11:27 UTC,,,,,,,,,J1772
ELEC,QUEENS COLLEGE,153-26 61st Rd,NS1-STATION3; Queens College Parking Lot 15S (south),Queens,NY,11367,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7385319,-73.8172036,2017-02-15,76289,2017-02-15 09:11:28 UTC,,,,,,,,,J1772
ELEC,iPark - Tesla,246 E 45th St,,New York,NY,10017,,212-599-8658  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7518475,-73.9713483,2016-06-30,76354,2017-01-18 02:41:40 UTC,P,,,2016-06-01,,,,,TESLA
ELEC,Icon Parking - Tesla,330 E 39th St,,New York,NY,10016,,212-599-8670  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.747184,-73.97245,2016-06-30,76355,2017-01-18 01:03:28 UTC,P,,,2016-06-01,,,,,TESLA
ELEC,New York State Solar Farm,1938 Route 44,,Modena,NY,12548,,877-467-6527,E,,Public,24 hours daily,,,,,,5,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.667817,-74.105784,2016-06-30,76383,2017-01-18 02:41:58 UTC,P,,,2016-06-01,,,,,TESLA
ELEC,Holiday Inn - Bud Lake,1000 International Drive Budd Lake,,New York City,NY,07828,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,40.9087066650391,-74.724853515625,2017-02-15,76447,2017-02-15 10:57:48 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,Walgreens,589 Prospect Ave,,Brooklyn,NY,11215,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,40.6565246582031,-73.977424621582,2017-02-15,76509,2017-02-15 10:55:25 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,Manhattan Plaza Parking,427 W 42nd St,,New York,NY,10036,,212-279-5213,E,,Public,24 hours daily,,,,,,,1,,,,200-8,40.7593887,-73.9940294,2016-06-30,76683,2017-01-18 01:37:32 UTC,P,,,2016-01-01,,,,,CHADEMO
ELEC,Champlain Centre - Tesla,60 Smithfield Blvd,,Plattsburgh,NY,12901,,877-798-3752,E,,Public,24 hours daily - Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,44.7023399,-73.4912305,2016-06-30,76766,2017-01-18 00:36:17 UTC,P,,,2016-06-01,,,,,TESLA
ELEC,Cafe Crust - Tesla,850 County Rd 39,,Southampton,NY,11968,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.8920765,-72.4260932,2016-12-01,76767,2017-01-18 00:39:26 UTC,P,,,2016-06-01,,,,,TESLA
ELEC,Salmon Run Mall - Tesla,21182 Salmon Run Mall Loop W,,Watertown,NY,13601,,877-798-3752,E,,Public,24 hours daily - Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-9,43.9781746,-75.9526609,2016-06-30,76768,2017-01-18 02:41:51 UTC,P,,,2016-06-01,,,,,TESLA
ELEC,WPG05,255 Main Street,,White Plains,NY,10601,,855-443-3873,E,,Public,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.0333534,-73.7655482,2017-02-15,76879,2017-02-15 11:14:43 UTC,,,,,,,,,J1772
ELEC,WPG04,255 Main Street,,White Plains,NY,10601,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,41.0333534,-73.7655482,2017-02-15,76880,2017-02-15 11:14:44 UTC,,,,,,,,,J1772
ELEC,Arcadian Center,216 S. Highland Avenue,,Ossining,NY,10562,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,41.1440696716309,-73.8610153198242,2017-02-15,77000,2017-02-15 10:55:42 UTC,,,,,,,,,CHADEMO J1772COMBO
ELEC,BLDG4-2,7351 Round Pond Road,,North Syracuse,NY,13212,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,43.128761,-76.0838618,2017-02-15,77012,2017-02-15 11:14:49 UTC,,,,,,,,,J1772
ELEC,BLDG4-1,7351 Round Pond Road,,North Syracuse,NY,13212,,855-443-3873,E,,Private,,,,,,,1,,,GE WattStation,https://www.gewattstation.com,GPS,43.1287394,-76.0838815,2017-02-15,77017,2017-02-15 11:14:59 UTC,,,,,,,,,J1772
ELEC,Aviation Mall - Tesla,578 Aviation Rd,,Queensbury,NY,12804,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,http://www.teslamotors.com/supercharger,200-8,43.326835,-73.676618,2016-08-03,77044,2017-01-18 01:03:43 UTC,P,,,2016-07-15,,,,,TESLA
ELEC,ALBANESE ORG,95 North End Ave,NS1-211NORTHEND,New York,NY,10282,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7151023,-74.0163292,2017-02-15,77132,2017-02-15 09:59:27 UTC,,,,,,,,,J1772
ELEC,ALBANESE ORG,20 River Terrace,"NS1-20RIVER TER
THE SOLAIRE ST1",New York,NY,10282,,888-758-4389,E,,Public,24 hours daily,,,,,,2,1,,ChargePoint Network,http://www.chargepoint.com/,200-9,40.7165818,-74.0161324,2017-02-15,77133,2017-02-15 09:59:30 UTC,,,,,,,,,J1772 J1772COMBO
ELEC,ALBANESE ORG,77 W 24th St,NS1-77 W24TH ST,New York,NY,10010,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7435617,-73.9918929,2017-02-15,77134,2017-02-15 09:59:33 UTC,,,,,,,,,J1772
CNG,Clean Energy - Bronx NY,1361 Ryawa Ave,,Bronx,NY,10474,,866-809-4869,P,2016-12-15,PLANNED - not yet accessible (Public),24 hours daily; call 866-809-4869 for Clean Energy card,,,Q,,,,,,,,GPS,40.81,-73.88,,77158,2016-07-27 13:23:46 UTC,P,,,,,MD,,,
CNG,Clean Energy - Westhampton Beach,Gabreski Airport,,Westhampton Beach,NY,11978,,866-809-4869,E,,Public - Credit card at all times,24 hours daily; call 866-809-4869 for Clean Energy card,D M V CleanEnergy FuelMan Voyager Wright_Exp,,Q,,,,,,,,GPS,40.84,-72.63,,77159,2016-08-04 14:18:11 UTC,P,,,2016-07-15,,HD,,,
ELEC,Sylvan Parking - Pinnacle Garage,112-01 Queens Boulevard,"Charger is located 1 floor below street 
level
",Forest Hills,NY,11375,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,40.718455,-73.83651,2017-02-15,77213,2017-02-15 08:11:35 UTC,,,,,,,,,J1772
ELEC,Icon Parking - Claridge 87 Parking,200-206 E 88th Street,"Entrance on 205 E 87th St or 206 E 88th 
St between 2nd & 3rd Ave
",New York,NY,10128,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,40.779901,-73.952675,2017-02-15,77406,2017-02-15 08:15:46 UTC,,,,,,,,,J1772
ELEC,SP+ - 200 Chambers Street Garage,200 Chambers Street,,New York,NY,10007,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,40.7163,-74.01258,2017-02-15,77429,2017-02-15 08:15:52 UTC,,,,,,,,,J1772
ELEC,Calverton National Cemetery,210 Princeton Blvd,,Calverton,NY,11933,,,E,,Private,,,,,,,1,,,,,GPS,40.924144,-72.816045,2016-10-04,77665,2017-01-18 02:46:25 UTC,FG,19,Department of Veterans Affairs,2016-08-15,,,,,J1772
BD,Scotia Air National Guard,1 Air National Guard Rd,,Scotia,NY,12302,,,E,,Private,,,B20,,,,,,,,,200-8,42.8505542,-73.9171445,2016-09-02,77722,2017-01-18 01:40:23 UTC,FG,5,Department of Air Force,2016-08-15,,,,,
ELEC,DEPAULA,785 Central ave,DEPAULA EV CHAR; -,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.6789924,-73.7885342,2017-02-15,77883,2017-02-15 09:01:46 UTC,,,,,,,,,J1772
ELEC,Baron's Cove - Tesla,31 W Water St,,Sag Harbor,NY,11963,,631-725-2100  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.0016513,-72.2973663,2016-09-02,78080,2017-01-18 01:40:50 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Embassy Suites - Tesla,86 Congress St,,Saratoga Springs,NY,12866,,518-290-9090  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,43.0793492,-73.7901549,2016-09-02,78081,2017-01-18 01:40:51 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Hampton Inn - Tesla,26 River St,,Cortland,NY,13045,,607-662-0007  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.6072819,-76.1639251,2016-09-02,78082,2017-01-18 01:40:52 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Hampton Inn - Tesla,1 North Ave,,Garden City,NY,11530,,516-227-2720  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7412478,-73.6093693,2016-09-02,78083,2017-01-18 01:40:52 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Hilton Garden Inn - Tesla,1290 Arsenal St,,Watertown,NY,13601,,315-788-1234  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,43.9772857,-75.9473154,2016-09-02,78084,2017-01-18 01:40:53 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Icon Parking - Tesla,80 Riverside Blvd,,New York,NY,10069,,212-245-1840  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7751099,-73.9900628,2016-09-02,78085,2017-01-18 02:26:49 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Icon Parking - Tesla,238 Pearl St,,New York,NY,10063,,212-227-2215  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7076664,-74.004679,2016-09-02,78086,2017-01-18 01:40:53 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Icon Parking - Tesla,207 W 52nd St,,New York,NY,10019,,212-247-4372  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7627617,-73.9826664,2016-09-02,78087,2017-01-18 01:40:54 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Icon Parking - Tesla,63 E 9th St,,New York,NY,10003,,212-979-5380  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7315065,-73.9921589,2016-09-02,78088,2017-01-18 01:40:54 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Luce Ristorante - Tesla,1053 Oyster Bay Rd,,East Norwich,NY,11732,,516-624-8330  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only; see front desk for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.8435557,-73.5324496,2016-09-02,78089,2017-01-18 01:40:55 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Parkright - Tesla,738 Greenwich St,,New York,NY,10014,,212-247-7303  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.735158,-74.007276,2016-09-02,78090,2017-01-18 01:40:56 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,Quikpark - Tesla,251 W 62nd St,,New York,NY,10282,,212-247-9899  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.7736678,-73.9897882,2016-09-02,78091,2017-01-18 01:40:56 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,RapidPark - Tesla,600 Columbus Ave,,New York,NY,10128,,212-874-7086  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-9,40.7888674,-73.9708491,2016-09-02,78092,2017-01-18 01:40:57 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,SunPower - Tesla,1938 US 44,,Modena,NY,12548,,845-255-0610  877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,5,,,Tesla,http://www.teslamotors.com/supercharger,GPS,41.667817,-74.1079727,2016-09-02,78093,2017-01-18 01:40:57 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,The Garrison and Highlands Country Club - Tesla,1 Snakehill Rd,,Garrison,NY,10524,,845-424-3604  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,41.3852155,-73.9167112,2016-09-02,78094,2017-01-18 01:40:58 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,William Henry Miller Inn - Tesla,303 N Aurora St,,Ithaca,NY,14850,,607-256-4553  877-798-3752,E,,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,1,,,Tesla,http://www.teslamotors.com/supercharger,200-8,42.441678,-76.49534,2016-09-02,78095,2017-01-18 01:45:43 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,iPark - Tesla,425 E 58th St,,New York,NY,10022,,212-838-4447  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.758438,-73.9609158,2016-09-02,78096,2017-01-18 01:40:59 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,iPark - Tesla,27 W 105th St,,New York,NY,10025,,212-666-7246  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.797771,-73.9614319,2016-09-02,78097,2017-01-18 01:40:59 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,iPark - Tesla,49 W 116th St,,New York,NY,10026,,212-860-7691  877-798-3752,E,,Public,24 hours daily; for Tesla use only; see valet for access,,,,,,2,,,Tesla,http://www.teslamotors.com/supercharger,200-8,40.8017721,-73.9485568,2016-09-02,78114,2017-01-18 01:06:00 UTC,P,,,2016-08-15,,,,,TESLA
ELEC,1280BROADHOLLOW,1280 Broadhollow Rd,"1280NONGATEWAY; South West corner of Upper Lot
1280GATEWAY; Rear Corner of Upper Lot",Farmingdale,NY,11735,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.chargepoint.com/,200-8,40.734553,-73.4240389,2017-02-15,78235,2017-02-15 09:09:19 UTC,,,,,,,,,J1772
ELEC,Hannaford Markets - Wynantskill,40 Main Avenue,,Wynantskill,NY,12304,,877-455-3833,E,,Public - Card key at all times,24 hours daily; EVgo network subscription and key fob required,,,,,,,2,,eVgo Network,https://www.evgonetwork.com/,GPS,42.6974334716797,-73.6498947143555,2017-02-15,78244,2017-02-15 10:55:28 UTC,,,,,,,,,CHADEMO J1772COMBO
